Student_ID,Full_Name,Date_Of_Birth,Gender,Email,Phone,Department_ID,Major,Enrollment_Date,Status,Dropout_Date,total_invoices_count,total_tuition_billed,total_tuition_paid,total_remaining_debt,scholarship_total,late_fee_total,total_payments_count,successful_payments_count,failed_payments_count,avg_payment_amount,payment_completion_rate,payment_failure_rate,has_overdue_debt,target_is_dropped_out,target_high_debt_risk
STU000121,Nhật Tấn Lê,2000-09-03,Other,xduong@example.com,0032320584,DEP010,Du lịch - Khách sạn,2021-07-01,Dropped Out,2022-02-06,4,56878000,48671000,19275000,15230000,376000,5,5,0,9734200.0,0.8557087,0.0,1,1,0
STU000122,Chị Hồng Hoàng,2006-05-10,Other,johnvu@example.com,0056929450,DEP002,Tài chính - Kế toán,2020-03-25,Active,,2,29377000,0,29377000,1981000,883000,0,0,0,0.0,0.0,0.0,1,0,0
STU000123,Lâm Phú Hoàng,2001-06-14,Female,maijane@example.com,099617124,DEP007,Kỹ thuật điện,2023-12-13,Graduated,,4,54306000,29566000,27263000,23926000,137000,4,3,1,9861250.0,0.5444334,0.25,1,0,1
STU000124,Quang Hoàng Nguyễn,2000-07-20,Other,phamjane@example.org,0831790161,DEP006,Ngoại ngữ,2019-09-26,Dropped Out,2020-12-31,3,55757000,32580000,29140000,12096000,0,5,3,2,15192800.0,0.58432126,0.4,1,1,1
STU000125,Minh Hoàng,2003-02-13,Other,aduong@example.net,0320400953,DEP007,Kỹ thuật điện,2022-02-16,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000126,Cô Hà Hoàng,2002-11-21,Other,phamjohn@example.com,0538911274,DEP009,Công nghệ sinh học,2024-06-21,Active,,2,33583000,9274000,24309000,1536000,1378000,2,1,0,7504500.0,0.27615163,0.0,1,0,0
STU000127,Vân Đặng,2006-05-13,Male,janehoang@example.com,0765354540,DEP004,Kinh tế,2025-03-05,Dropped Out,2027-04-09,3,47576000,25604000,21972000,21263000,0,2,2,0,12802000.0,0.5381705,0.0,1,1,0
STU000128,Bà Hương Nguyễn,2007-03-07,Male,janehoang@example.org,0990283492,DEP009,Công nghệ sinh học,2024-09-13,Active,,1,12898000,8320000,4578000,4300000,0,1,1,0,8320000.0,0.64506125,0.0,1,0,0
STU000129,Hải Xuân Bùi,2007-06-17,Male,xdang@example.org,008754919,DEP001,Công nghệ thông tin,2020-03-13,Dropped Out,2020-10-28,3,44329000,57853000,9119000,9709000,1137000,7,6,1,8887429.0,1.3050824,0.14285715,1,1,0
STU000130,Bác Quang Vũ,2003-06-28,Other,wtran@example.com,0021142669,DEP006,Ngoại ngữ,2024-08-19,Graduated,,3,59072000,29222000,41485000,17188000,399000,4,3,0,9396000.0,0.49468446,0.0,1,0,0
STU000131,Thành Văn Đặng,2001-07-27,Male,jane43@example.com,091124729,DEP010,Du lịch - Khách sạn,2020-01-20,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000132,An Trần,1999-11-27,Female,lejane@example.org,068459793,DEP008,Kỹ thuật xây dựng,2024-09-09,Active,,3,72089000,15670000,56419000,2850000,710000,1,1,0,15670000.0,0.2173702,0.0,1,0,0
STU000133,Chị Ngọc Vũ,2004-05-16,Male,janetran@example.net,0369500368,DEP001,Công nghệ thông tin,2019-11-18,Graduated,,4,65927000,47629000,45339000,2606000,2309000,5,5,0,9525800.0,0.7224506,0.0,1,0,0
STU000134,Hà Nguyễn,1998-12-17,Male,johnpham@example.com,048337082,DEP001,Công nghệ thông tin,2022-01-27,Dropped Out,2022-05-17,1,12618000,9318000,3300000,0,0,1,1,0,9318000.0,0.7384688,0.0,1,1,0
STU000135,Tùng Thị Vũ,2000-05-30,Male,enguyen@example.org,034597830,DEP006,Ngoại ngữ,2024-03-19,Active,,2,22246000,13352000,9195000,4937000,1305000,3,2,0,5593333.5,0.6001978,0.0,1,0,0
STU000136,Vi Mai,2000-02-18,Other,jane85@example.net,095238048,DEP007,Kỹ thuật điện,2022-11-30,Active,,1,17705000,13660000,4045000,0,447000,2,1,0,12473000.0,0.7715335,0.0,1,0,0
STU000137,Bà Hương Trần,2000-07-03,Other,john18@example.com,065128134,DEP004,Kinh tế,2020-09-27,Dropped Out,2022-09-02,2,34648000,3419000,31229000,11331000,0,1,1,0,3419000.0,0.098678134,0.0,1,1,0
STU000138,Kim Phú Phạm,2006-04-16,Male,jane51@example.org,0122290048,DEP004,Kinh tế,2021-03-30,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000139,Quý Cô Hạnh Dương,2005-06-17,Male,jane53@example.org,0381598888,DEP006,Ngoại ngữ,2019-08-13,Active,,1,26620000,52378000,0,2958000,0,3,3,0,17459334.0,1.9676183,0.0,0,0,0
STU000140,Bà Yến Phạm,1999-07-26,Female,johnpham@example.org,043359974,DEP003,Quản trị kinh doanh,2024-08-13,Active,,1,17089000,0,17089000,17090000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000141,Hải Thế Đặng,1998-03-12,Male,jane70@example.com,0649023742,DEP001,Công nghệ thông tin,2020-03-10,Graduated,,2,20289000,11430000,8859000,5026000,1389000,2,2,0,5715000.0,0.56335944,0.0,1,0,0
STU000142,Quang Hải Bùi,2005-01-26,Male,ohoang@example.org,0729741111,DEP010,Du lịch - Khách sạn,2022-07-12,Active,,1,16745000,13620000,3125000,16744000,0,1,1,0,13620000.0,0.81337714,0.0,1,0,0
STU000143,Mai Dương,2007-04-06,Other,jane16@example.org,0983277276,DEP010,Du lịch - Khách sạn,2022-12-22,Suspended,,4,59743000,37733000,34036000,4848000,730000,9,8,0,4517222.0,0.63158864,0.0,1,0,0
STU000144,Vân Vũ,2004-09-12,Female,john31@example.com,085812759,DEP004,Kinh tế,2019-09-29,Graduated,,3,51585000,32521000,19064000,14051000,1388000,2,2,0,16260500.0,0.6304352,0.0,1,0,0
STU000145,Hưng Dương,2005-12-20,Other,jane94@example.com,0213068784,DEP008,Kỹ thuật xây dựng,2020-11-10,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000146,Yến Vũ,2006-06-04,Male,johnvu@example.net,0021333892,DEP010,Du lịch - Khách sạn,2023-02-09,Active,,3,40664000,35548000,8042000,24772000,1129000,5,5,0,7109600.0,0.8741885,0.0,1,0,0
STU000147,Tùng Hoàng,2003-12-12,Other,unguyen@example.net,0352448409,DEP011,Truyền thông,2022-11-14,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000148,Trọng Phú Bùi,2004-10-28,Female,fdang@example.com,0319367933,DEP006,Ngoại ngữ,2021-09-27,Graduated,,1,28430000,44455000,0,0,1374000,2,2,0,22227500.0,1.5636652,0.0,0,0,0
STU000149,Hạnh Nguyễn,2002-11-03,Female,john89@example.com,0788894358,DEP009,Công nghệ sinh học,2020-06-04,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000150,Quý Cô Hạnh Phạm,2000-08-22,Other,john33@example.org,007193322,DEP005,Luật,2025-09-07,Dropped Out,2027-05-17,3,50248000,77377000,3310000,8758000,0,6,6,0,12896167.0,1.5399021,0.0,1,1,0
STU000151,Minh Phạm,1999-04-21,Male,johnnguyen@example.net,0406965096,DEP011,Truyền thông,2021-05-09,Active,,1,12819000,10885000,1934000,0,0,1,1,0,10885000.0,0.8491302,0.0,1,0,0
STU000152,Anh Dũng Phạm,2000-12-01,Other,fvu@example.org,037479889,DEP005,Chưa phân ngành,2022-03-13,Graduated,,4,58873000,31369000,27504000,27287000,644000,5,4,0,8626800.0,0.5328249,0.0,1,0,0
STU000153,Nhật Lê,2001-04-23,Female,otran@example.net,084360000,DEP005,Luật,2019-09-26,Dropped Out,2021-12-08,1,20768000,17057000,3711000,6922000,0,2,1,0,18108500.0,0.82131165,0.0,1,1,0
STU000154,Bà Yến Đặng,2000-12-26,Female,john06@example.com,0937648668,DEP005,Luật,2022-07-13,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000155,Bảo Đức Dương,2000-10-26,Female,jane74@example.com,058803845,DEP004,Kinh tế,2022-12-19,Active,,2,40757000,30628000,10129000,1910000,1276000,3,2,0,15715667.0,0.75147825,0.0,1,0,0
STU000156,Nhật Hữu Trần,1998-08-11,Male,jane89@example.org,0537219460,DEP009,Công nghệ sinh học,2020-12-02,Active,,1,22684000,42198000,0,0,0,2,2,0,21099000.0,1.8602539,0.0,0,0,0
STU000157,Quý Ông Minh Vũ,2006-12-05,Female,cdang@example.com,092470466,DEP012,Khoa học dữ liệu,2024-04-24,Active,,1,27659000,23992000,3667000,3073000,0,1,1,0,23992000.0,0.8674211,0.0,1,0,0
STU000158,Khoa Bảo Dương,2000-08-06,Other,jane44@example.net,0557842720,DEP007,Kỹ thuật điện,2022-01-31,Active,,3,37637000,18845000,18792000,822000,0,3,3,0,6281666.5,0.5007041,0.0,1,0,0
STU000159,Nhiên Xuân Hoàng,2002-06-30,Male,jtran@example.org,009529820,DEP005,Luật,2021-11-20,Active,,2,42452000,32033000,16697000,0,0,2,2,0,16016500.0,0.7545699,0.0,1,0,0
STU000160,Kim Văn Phạm,2004-03-05,Other,john98@example.org,0441055432,DEP003,Quản trị kinh doanh,2020-02-13,Graduated,,3,52956000,17011000,35945000,23922000,0,1,1,0,17011000.0,0.32122895,0.0,1,0,0
STU000161,Bà Khoa Lê,1999-10-31,Male,jane27@example.net,079011871,DEP001,Công nghệ thông tin,2024-04-20,Active,,1,8887000,6965000,1922000,988000,0,1,1,0,6965000.0,0.783729,0.0,1,0,0
STU000162,Bác Minh Vũ,2006-03-10,Male,ovu@example.net,020679282,DEP008,Kỹ thuật xây dựng,2020-04-21,Graduated,,3,56366000,27518000,28848000,8366000,3320000,3,2,1,13286000.0,0.4882021,0.33333334,1,0,1
STU000163,Khoa Xuân Bùi,2006-04-13,Male,john36@example.net,0883384585,DEP011,Truyền thông,2019-11-11,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000164,Khoa Quang Phạm,2006-08-19,Other,tnguyen@example.net,0815604612,DEP008,Kỹ thuật xây dựng,2022-09-25,Active,,2,41308000,37346000,13288000,6227000,0,3,3,0,12448667.0,0.90408635,0.0,1,0,0
STU000165,Chị Lâm Vũ,1998-12-26,Female,gmai@example.org,0190976815,DEP001,Công nghệ thông tin,2023-04-27,Active,,1,26010000,0,26010000,0,0,1,0,0,19214000.0,0.0,0.0,1,0,0
STU000166,Ông Quang Nguyễn,2005-12-25,Other,omai@example.com,095864791,DEP010,Du lịch - Khách sạn,2024-08-04,Active,,2,34101000,25253000,17223000,1875000,0,2,2,0,12626500.0,0.7405355,0.0,1,0,0
STU000167,Khoa Nguyễn,2003-12-14,Female,johnhoang@example.com,0089458736,DEP008,Kỹ thuật xây dựng,2023-01-01,Active,,1,29371000,0,29371000,0,957000,0,0,0,0.0,0.0,0.0,1,0,0
STU000168,Khoa Lê,2000-01-04,Other,maijane@example.org,044129999,DEP012,Khoa học dữ liệu,2025-05-27,Active,,2,20417000,0,20417000,3085000,0,1,0,0,4087000.0,0.0,0.0,1,0,0
STU000169,Huy Văn Phạm,2004-04-10,Male,fmai@example.com,026961810,DEP002,Tài chính - Kế toán,2020-12-05,Active,,2,38172000,37867000,13219000,7135000,389000,2,2,0,18933500.0,0.9920099,0.0,1,0,0
STU000170,Cô Duyên Hoàng,2002-10-24,Male,amai@example.com,0744867676,DEP006,Ngoại ngữ,2021-05-13,Active,,1,13115000,12568000,547000,13116000,0,2,2,0,6284000.0,0.958292,0.0,1,0,0
STU000171,Kim Dương,2004-09-06,Female,phamjohn@example.net,0187560005,DEP012,Khoa học dữ liệu,2020-10-31,Suspended,,1,18788000,0,18788000,6263000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000172,Hà Đức Đặng,2005-09-18,Female,dmai@example.net,0733227364,DEP004,Chưa phân ngành,2023-12-20,Graduated,,4,95042000,55006000,63367000,0,2094000,5,5,0,11001200.0,0.57875466,0.0,1,0,0
STU000173,Phúc Đức Mai,1998-02-19,Other,buijane@example.org,080475625,DEP007,Kỹ thuật điện,2022-10-16,Active,,2,48958000,52590000,16769000,16769000,0,2,2,0,26295000.0,1.0741861,0.0,1,0,0
STU000174,Chi Đặng,1998-12-06,Other,jane75@example.com,009493550,DEP006,Ngoại ngữ,2021-02-20,Suspended,,4,76406000,108313000,19241000,8261000,462000,5,5,0,21662600.0,1.4175981,0.0,1,0,0
STU000175,Hạnh Vũ,2003-05-11,Female,qle@example.net,0999147513,DEP011,Truyền thông,2024-08-03,Graduated,,1,16157000,0,16157000,0,541000,0,0,0,0.0,0.0,0.0,1,0,0
STU000176,Bác Nhiên Mai,2003-03-02,Female,jane48@example.org,0613930687,DEP012,Khoa học dữ liệu,2019-12-07,Active,,1,20993000,19453000,1540000,0,267000,2,2,0,9726500.0,0.92664224,0.0,1,0,0
STU000177,Cô Kim Hoàng,2006-08-12,Female,lpham@example.com,0442482129,DEP006,Ngoại ngữ,2023-02-02,Active,,6,90260000,29479000,65274000,5344000,1785000,7,5,2,5860428.5,0.32660094,0.2857143,1,0,1
STU000178,Châu Đức Hoàng,2007-06-11,Female,lejane@example.net,0795388508,DEP008,Kỹ thuật xây dựng,2022-01-30,Active,,2,23948000,22260000,1688000,10830000,0,3,3,0,7420000.0,0.92951393,0.0,1,0,0
STU000179,Anh Thế Bùi,2004-02-11,Male,john81@example.org,0632560753,DEP001,Công nghệ thông tin,2023-09-02,Graduated,,2,36259000,30461000,23688000,0,0,3,3,0,10153667.0,0.84009486,0.0,1,0,0
STU000180,Chị Phương Phạm,2000-10-30,Other,qmai@example.org,0837756528,DEP003,Quản trị kinh doanh,2024-04-07,Active,,2,29582000,24785000,4797000,8018000,172000,4,3,1,11075750.0,0.83784056,0.25,1,0,0
STU000181,Hoàng Xuân Dương,2004-04-26,Other,wle@example.net,024903803,DEP009,Công nghệ sinh học,2024-01-04,Active,,1,10526000,0,10526000,0,0,1,0,0,7804000.0,0.0,0.0,1,0,0
STU000182,Kim Mai Bảo Mai,2007-03-02,Male,mnguyen@example.com,0305196484,DEP007,Kỹ thuật điện,2024-03-15,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000183,Lan Vũ,2002-09-13,Male,jane13@example.com,059436165,DEP011,Truyền thông,2025-05-25,Dropped Out,2026-10-23,2,20299000,40088000,3282000,7651000,325000,3,2,1,15869000.0,1.9748756,0.33333334,1,1,0
STU000184,Xuân Mai,2006-03-24,Female,jane95@example.com,018833947,DEP003,Quản trị kinh doanh,2024-05-02,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000185,Vũ Bùi,2002-07-18,Male,nguyenjohn@example.net,0408240738,DEP006,Ngoại ngữ,2024-05-31,Dropped Out,2025-08-03,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU000186,Phúc Lê,2007-01-23,Other,janepham@example.com,015311865,DEP007,Kỹ thuật điện,2023-02-18,Active,,2,24270000,20620000,3650000,11806000,0,2,2,0,10310000.0,0.84960854,0.0,1,0,0
STU000187,Thành Mai Trần,1998-04-19,Other,vujohn@example.org,0769978086,DEP010,Du lịch - Khách sạn,2025-01-13,Suspended,,3,47928000,40358000,12506000,2232000,0,5,4,0,10712200.0,0.8420547,0.0,1,0,0
STU000188,Xuân Vũ,2003-12-18,Male,john28@example.com,017797173,DEP007,Kỹ thuật điện,2023-09-10,Dropped Out,2025-09-26,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU000189,Trung Trần,2007-06-06,Female,john59@example.org,066040973,DEP002,Tài chính - Kế toán,2023-02-21,Dropped Out,2025-07-21,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU000190,Anh Bảo Lê,2007-06-21,Male,dangjane@example.com,0496401829,DEP007,Kỹ thuật điện,2023-10-27,Graduated,,1,20172000,10803000,9369000,2241000,0,1,1,0,10803000.0,0.53554434,0.0,1,0,0
STU000191,Quý Cô Thành Trần,2001-03-26,Female,johndang@example.org,0878485111,DEP011,Truyền thông,2019-10-18,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000192,Bác Nhiên Lê,2007-03-10,Female,nhoang@example.org,0413182870,DEP012,Khoa học dữ liệu,2025-06-20,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000193,Mai Mai,2004-02-12,Other,vujane@example.net,0917260071,DEP008,Kỹ thuật xây dựng,2022-03-04,Active,,3,41417000,42097000,17247000,0,744000,4,3,1,11612750.0,1.0164183,0.25,1,0,1
STU000194,Hải Vũ,2007-02-25,Male,janemai@example.org,034306338,DEP003,Quản trị kinh doanh,2023-09-18,Graduated,,3,68752000,42469000,29915000,17304000,1050000,4,3,1,14993000.0,0.6177129,0.25,1,0,1
STU000195,Quý Cô Yến Dương,2003-08-18,Male,emai@example.com,045397628,DEP009,Công nghệ sinh học,2024-05-23,Active,,1,10840000,15323000,0,0,0,3,3,0,5107666.5,1.4135609,0.0,0,0,0
STU000196,Quang Mai Bảo Hoàng,2005-12-26,Male,john49@example.org,0651572678,DEP011,Truyền thông,2023-11-15,Active,,3,55054000,29795000,25259000,18960000,1095000,4,2,1,14593500.0,0.5411959,0.25,1,0,1
STU000197,Chị Yến Phạm,2002-09-27,Female,lejohn@example.com,001701952,DEP006,Ngoại ngữ,2023-10-31,Suspended,,1,7261000,7065000,196000,7260000,0,1,1,0,7065000.0,0.9730065,0.0,1,0,0
STU000198,Vũ Tấn Hoàng,2007-08-29,Female,rmai@example.org,0076092065,DEP010,Du lịch - Khách sạn,2020-12-28,Active,,3,32192000,9068000,23124000,12390000,1188000,2,1,0,8855500.0,0.2816849,0.0,1,0,0
STU000199,Quý Ông Trọng Nguyễn,2005-02-16,Female,yvu@example.com,0692600919,DEP005,Luật,2022-07-03,Active,,4,78092000,85274000,24546000,4549000,454000,8,7,0,11487625.0,1.0919684,0.0,1,0,0
STU000200,Khoa Dương,1999-08-07,Male,buijane@example.net,068635952,DEP002,Tài chính - Kế toán,2023-12-02,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000201,Anh Dũng Mai,1999-05-23,Male,ihoang@example.net,0335174989,DEP010,Du lịch - Khách sạn,2024-06-26,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000202,Bà Hương Đặng,2001-10-21,Other,johnnguyen@example.org,066928403,DEP004,Kinh tế,2023-08-18,Active,,4,100095000,75344000,44402000,8904000,0,5,5,0,15068800.0,0.7527249,0.0,1,0,0
STU000203,Bà Kim Hoàng,2004-01-12,Female,john76@example.net,029787160,DEP003,Quản trị kinh doanh,2023-11-19,Dropped Out,2025-12-13,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU000204,Thành Hoàng,2004-09-09,Male,wle@example.org,0426507853,DEP005,Luật,2023-01-24,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000205,Nam Trần,1999-11-12,Female,uvu@example.org,070072731,DEP011,Truyền thông,2025-04-26,Suspended,,3,51268000,14732000,37806000,16316000,0,2,2,0,7366000.0,0.28735274,0.0,1,0,0
STU000206,Bảo Lê,2002-05-25,Male,johndang@example.net,0986914295,DEP004,Kinh tế,2020-11-28,Graduated,,1,17964000,19198000,0,0,0,2,2,0,9599000.0,1.0686929,0.0,0,0,0
STU000207,Bảo Phú Đặng,2006-01-23,Other,john06@example.org,0651590001,DEP007,Kỹ thuật điện,2025-02-05,Suspended,,3,53894000,18960000,34934000,5664000,1269000,1,1,0,18960000.0,0.3518017,0.0,1,0,0
STU000208,Anh Nhiên Nguyễn,2001-06-30,Female,utran@example.com,0774447959,DEP012,Khoa học dữ liệu,2022-02-13,Active,,4,67504000,58368000,13643000,17532000,101000,6,5,1,10294000.0,0.86465985,0.16666667,1,0,0
STU000209,Nhật Nguyễn,2006-08-10,Female,john98@example.net,078854364,DEP001,Công nghệ thông tin,2021-05-28,Active,,1,8198000,4053000,4145000,8198000,0,1,1,0,4053000.0,0.49438888,0.0,1,0,0
STU000210,Bác Nhiên Vũ,2006-10-29,Male,john75@example.net,015779808,DEP002,Tài chính - Kế toán,2020-05-09,Active,,3,70214000,26261000,43953000,7940000,1371000,4,3,1,10086250.0,0.37401372,0.25,1,0,1
STU000211,Trung Đức Lê,2001-03-16,Female,johnle@example.com,0049359853,DEP011,Truyền thông,2025-02-06,Suspended,,4,92807000,69178000,43680000,3895000,3275000,5,4,1,18641600.0,0.7453964,0.2,1,0,1
STU000212,Quang Hoàng,2002-06-26,Female,rpham@example.net,0681256254,DEP012,Khoa học dữ liệu,2023-12-17,Dropped Out,2025-08-21,3,44132000,23031000,21101000,26232000,0,3,2,0,9774667.0,0.5218662,0.0,1,1,0
STU000213,Trung Văn Bùi,2002-02-11,Other,jane14@example.org,099300220,DEP008,Kỹ thuật xây dựng,2022-11-14,Dropped Out,2024-01-27,1,14529000,3790000,10739000,4843000,0,1,1,0,3790000.0,0.26085758,0.0,1,1,0
STU000214,Quang Mai,2007-01-22,Other,jduong@example.net,043020955,DEP008,Kỹ thuật xây dựng,2023-10-20,Active,,2,40022000,18117000,21905000,7771000,0,1,1,0,18117000.0,0.45267603,0.0,1,0,0
STU000215,Cô Mai Lê,1999-09-16,Other,bdang@example.com,0909912667,DEP009,Công nghệ sinh học,2025-05-18,Graduated,,1,19564000,19059000,505000,2174000,0,1,1,0,19059000.0,0.97418725,0.0,1,0,0
STU000216,Vân Đặng,2004-05-06,Male,lvu@example.net,0509924042,DEP009,Công nghệ sinh học,2020-12-28,Active,,2,60976000,13258000,47718000,0,0,1,1,0,13258000.0,0.2174298,0.0,1,0,0
STU000217,Quý Ông Dũng Hoàng,2003-09-30,Female,john35@example.net,025499869,DEP004,Kinh tế,2022-01-10,Active,,1,16358000,13876000,2482000,0,1459000,2,2,0,6938000.0,0.84826994,0.0,1,0,0
STU000218,Yến Trần,2005-08-28,Male,john32@example.com,041034740,DEP010,Du lịch - Khách sạn,2025-03-01,Graduated,,1,9323000,4971000,4352000,3108000,0,1,1,0,4971000.0,0.53319746,0.0,1,0,0
STU000219,Thảo Vũ,1999-03-09,Other,wdang@example.net,0750014812,DEP005,Luật,2020-02-18,Dropped Out,2022-03-24,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU000220,Quý Cô Lâm Vũ,2001-10-04,Male,janenguyen@example.com,0268939280,DEP010,Du lịch - Khách sạn,2019-09-12,Active,,6,136937000,55815000,81122000,7076000,2126000,8,4,2,15745250.0,0.4075962,0.25,1,0,1
STU000221,Hồng Hoàng,1998-03-29,Other,johndang@example.com,045414226,DEP007,Kỹ thuật điện,2020-05-04,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000222,Anh Phúc Hoàng,2000-07-03,Female,john39@example.org,028049473,DEP005,Luật,2024-10-01,Graduated,,1,21659000,13499000,8160000,2406000,0,1,1,0,13499000.0,0.6232513,0.0,1,0,0
STU000223,Cô Lâm Lê,2007-10-16,Female,pmai@example.net,0795066492,DEP005,Luật,2020-11-26,Dropped Out,2022-04-29,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU000224,Dũng Hoàng,2006-03-02,Female,gbui@example.net,046566849,DEP008,Kỹ thuật xây dựng,2020-08-17,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000225,Khoa Hải Trần,1998-02-28,Other,john41@example.com,0670400129,DEP007,Kỹ thuật điện,2020-10-08,Suspended,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000226,Bà Yến Đặng,2003-03-24,Male,jane90@example.org,047916594,DEP012,Khoa học dữ liệu,2022-12-02,Graduated,,2,27384000,9386000,20136000,9485000,0,3,2,0,4899666.5,0.3427549,0.0,1,0,0
STU000227,Cô Mai Phạm,2007-09-20,Male,janebui@example.org,014463056,DEP006,Ngoại ngữ,2024-02-17,Graduated,,2,27693000,18187000,9506000,17401000,854000,4,2,1,8594000.0,0.6567364,0.25,1,0,0
STU000228,Thành Hoàng Hoàng,2007-10-06,Female,avu@example.net,045866003,DEP010,Du lịch - Khách sạn,2022-11-11,Suspended,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000229,Bác Nam Đặng,2004-12-26,Other,dbui@example.org,0947924781,DEP003,Quản trị kinh doanh,2022-12-07,Active,,4,65371000,16788000,48583000,21401000,2467000,2,2,0,8394000.0,0.2568111,0.0,1,0,0
STU000230,Mai Mai,2003-10-28,Other,qduong@example.com,0767284608,DEP007,Kỹ thuật điện,2022-11-18,Active,,2,35540000,0,35540000,0,0,1,0,0,22392000.0,0.0,0.0,1,0,0
STU000231,Quý Ông Minh Hoàng,2002-02-01,Male,johnduong@example.net,0109078202,DEP011,Truyền thông,2024-04-12,Active,,2,47790000,62768000,0,14008000,0,4,4,0,15692000.0,1.3134129,0.0,0,0,0
STU000232,Chị Thành Trần,1998-01-05,Male,jane73@example.com,040956562,DEP001,Công nghệ thông tin,2020-12-06,Active,,6,135417000,76606000,71783000,17521000,1131000,7,4,1,18254858.0,0.56570446,0.14285715,1,0,1
STU000233,Nhật Trần,2006-12-10,Female,johnpham@example.net,0462373983,DEP001,Công nghệ thông tin,2019-08-03,Active,,1,16589000,0,16589000,5530000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000234,Chi Hoàng,2004-11-05,Other,maijohn@example.com,0413292216,DEP002,Tài chính - Kế toán,2021-12-16,Active,,2,46597000,23705000,22892000,15409000,370000,3,1,1,21829334.0,0.50872374,0.33333334,1,0,1
STU000235,Nhật Đức Mai,1998-05-13,Other,wnguyen@example.org,0254121925,DEP004,Kinh tế,2020-06-13,Graduated,,2,36175000,26058000,13701000,13701000,0,2,2,0,13029000.0,0.7203317,0.0,1,0,0
